36851337, 5472541
11740490, 3951751
10038704, 4321354
10953542, 3985436
9512093, 5074598
13465581, 3785099
13436163, 8395378
12377639, 3894601
8394132, 4281462
8188994, 3898978
8505103, 3841489
9669362, 4027162
17488109, 7758066
25655017, 20330365
26263903, 4072559
11435863, 3895466
9354417, 4125409
18371793, 13062492
14162463, 8785966
26109101, 9129578
10861091, 4985438
24890049, 11881367
28378833, 20992364
29347133, 19044232
21794592, 7162980
18712381, 12734665
12362859, 4620760
12333665, 8205357
16582995, 8104554
8378007, 4194286
9380980, 5197367
12223527, 7772596
10628898, 4022053
12378287, 6098793
20077847, 6730982
14038111, 3910467
18909487, 8118166
18583972, 3896882
17685844, 9421983
10165072, 4366640
9623224, 5186900
23481734, 11833534
31489187, 3838066
33750274, 18031226
30460975, 26367281
17607131, 7433039
18149945, 10869260
11869359, 6515248
17490260, 9963950
8894840, 3981195
8294338, 4253855
44273230, 26781972
42076939, 15828249
60750316, 43536781
60266333, 41621891
51674266, 18061736
48472311, 21998171
62929335, 26663838
53093585, 31489531
38964133, 15505797
16257745, 11581718
19240965, 6323670
24697669, 16450681
16804330, 11480250
22105235, 4647854
12416899, 4019170
16907040, 9200056
26079206, 21590642
33793403, 16412581
30804240, 25244885
27202293, 21210620
58642497, 4433691
43312937, 39062498
14712932, 10331536
34280786, 27958641
40456042, 27250667
73790758, 42387972
20115293, 8803366
41335242, 31824950
38659171, 4784302
39213130, 11159606
11665763, 7069542
27466182, 3884957
48333143, 28787204
49664489, 27228157
52048739, 40063704
25635533, 11630674
30034776, 4820634
15390765, 9335779
20601726, 12489610
27039445, 4517239
8303426, 3951874
9310262, 4147568
12980996, 4917789
17578781, 9518114
14738916, 8256348
29714856, 21105475
25738716, 21324507
31230856, 25372599
48245182, 14398949
36552243, 9541455
9996647, 5546950
13544889, 5337644
16606303, 8606966
20155460, 4810872
9469074, 5083692
20340557, 12603978
34964085, 18726999
24752288, 16094894
29222687, 15802792
26127807, 12873883
8269477, 3978859
12684390, 8286487
15242306, 6637361
13807800, 8976488
11144190, 6034277
18456557, 12995399
23763403, 14777826
27138931, 13721352
33740570, 12020982
30576747, 18294947
10898157, 5275184
8929485, 3867099
47556347, 4816779
35785423, 12618788
26682601, 12726052
28304086, 9381953
17337305, 9529075
25553146, 7770942
34139456, 16421057
31671099, 14859209
13305142, 4091862
7828118, 3743824
36374913, 20592644
33710744, 18663777
31432903, 16436542
32734807, 9884609
7960558, 3840818
18221464, 6584470
27795699, 11892417
22653703, 12067755
29696824, 17415299
7889694, 3891646
26783289, 22508086
32960731, 19641106
21541684, 17354928
37928902, 15625806
39090862, 31736023
34243345, 23531672
37904741, 21277256
19712150, 15587970
38161842, 27979706
47100478, 24285453
11751758, 6768584
38354973, 23082726
28713923, 24610737
25534110, 21464336
58438700, 18269858
38243690, 11972941
27443664, 23369655
32376070, 23427994
32611105, 6772697
40135447, 22344373
8299183, 4031994
10411871, 5100042
12987798, 8947620
17759788, 7683311
13030877, 8734977
8799070, 4546218
8499710, 4527783
15985709, 7698164
17015535, 12546481
25059751, 5367153
8297399, 3897991
13852609, 9469636
15849113, 9852469
17069487, 4383218
23748681, 19647264
22556560, 12095097
19131002, 10941724
23947335, 15209907
25561511, 12003266
26677437, 14160397
7907119, 3871202
8349054, 3952518
18027904, 12656430
22579182, 11417324
16030270, 11971795
15208386, 11110727
20723437, 14440196
27360779, 13498463
27800637, 17491726
35070775, 18051137
35832194, 12596677
13327305, 4278979
36279304, 9222455
28749871, 12982831
57164693, 22861202
65538480, 15503675
35643039, 13898409
19613963, 8196144
25395340, 13668699
33509290, 15408830
29252957, 23117526
16558278, 9464473
26958992, 15008098
40161492, 30878289
46876968, 24847158
41471146, 18136335
30869140, 23108559
12549164, 8412567
11826975, 7855036
13037640, 7784107
17621514, 8233552
8287421, 3871078
38574862, 34215404
37766552, 17792056
25424695, 17819972
43554936, 31716082
44498316, 34554934
48442322, 32298450
15431099, 3872243
34789305, 16753727
27056668, 5486879
10821212, 4281356
9675989, 5214713
12576807, 3971461
42455701, 24506697
42914983, 37721108
51555960, 33082748
55753739, 34901860
64351136, 11808280
39561760, 8478638
52499422, 17165630
80007561, 30770934
9432160, 3970445
11484944, 4051958
10046318, 4813641
26397418, 21980158
37308073, 30062101
51311964, 14715429
43579367, 32266494
40277694, 13859634
60306026, 18979780
33753633, 7041349
17929531, 8470667
11277432, 6493151
10744030, 6329136
8793622, 4616177
8028777, 3890886
9723435, 5427716
22406624, 18309463
25036202, 11229404
26313422, 11066463
31740702, 4061004
13375782, 5759857
20575970, 4381785
10576244, 4337277
17421815, 12801263
19754761, 11516760
20722273, 8633404
7880069, 3889463
16441507, 12059009
28260005, 12041976
28896228, 5140248
15716901, 8591473
11621450, 7310910
11967300, 4191790
20989800, 10931399
29218695, 24024361
35641736, 27922741
19481292, 13757416
13493609, 6467996
20857590, 9396392
27005707, 22857927
17362790, 9037498
17861686, 7338991
7943273, 3720471
21656778, 16068663
17222558, 12032428
27466794, 14700730
25388182, 17403390
21381194, 4885669
27759537, 16496904
30336148, 13881284
20763629, 3933832
20843054, 16682184
25757520, 14572569
20743230, 15413766
38067179, 25017981
40442276, 31816031
51672756, 37199302
30921048, 14875309
27567544, 17343621
42565166, 25234597
12697189, 8343516
12210130, 7986859
9244249, 3877629
9820736, 3967190
27698637, 3930120
28128814, 17302861
32000937, 6931613
12189610, 3871541
19953529, 7961369
28250076, 13278769
11816002, 7756857
9186592, 4104411
12719907, 7927861
19004202, 14639578
16478346, 11857704
20320839, 8062126
34418791, 30105808
31841588, 4554039
22226198, 18096303
16245669, 7836094
29643591, 15776965
35582356, 13321894
18611540, 3912406
22896443, 4383797
13985770, 8022206
22926512, 18217341
19188724, 11909024
21115399, 8135752
8146714, 4074825
19138730, 8163120
22961994, 15375210
28516545, 12254376
14901079, 9956802
20506063, 3854281
27683515, 23351047
32222006, 21068488
35405489, 25443872
36180843, 18852695
14270051, 5030038
18065777, 9441338
25155695, 20956823
28692325, 7277533
8858862, 3837484
11386050, 3983789
30522976, 25242924
31631666, 6697627
25564751, 18901182
27364248, 13453374
28047259, 17340717
23315819, 13807228
27932445, 14660394
28464044, 13029862
9323679, 4252549
8625926, 3878513
51275262, 39915319
53463584, 7798580
86240341, 81465937
82572095, 56012742
97679118, 77966829
39330025, 20288553
40301338, 19508839
54774313, 9402207
31290242, 12701770
23281859, 6142280
12072656, 6455539
41134682, 5251933
26452625, 20099071
11328770, 3919738
39011136, 34786894
18626190, 6343043
46151093, 25583718
32875310, 25854692
34338786, 23759915
38392723, 6069358
11877368, 5454177
10549637, 4594107
10177057, 4301694
17788292, 13641408
15656450, 11507877
53277735, 12804302
38966817, 12404325
37915153, 30946117
44027127, 12824776
53660787, 30230431
8609197, 4161291
8340224, 4138083
11269839, 4242056
18236616, 4485367
19842576, 8247712
33324310, 26685038
10769853, 3884681
38770752, 24969829
44773016, 26774271
41051651, 7539462
9774078, 4227174
11097135, 6839444
17936881, 12809069
21454121, 7844704
24160817, 10775411
35152163, 19347819
43028915, 23375465
53106641, 44669291
49015769, 29003546
23336878, 19263634
53224519, 15643514
11163928, 5905975
16949123, 12706317
8305684, 3993584
10487696, 6470152
14331666, 9109324
24139076, 18867625
36368006, 16797627
37958035, 20946794
35400547, 27547993
50065012, 17234776
9420734, 4194040
8421718, 3900758
12516735, 4044305
9627853, 5459281
15758891, 3980297
11310448, 4260423
12068216, 4070461
31577034, 12556325
41310039, 23685294
39757734, 32554855
41033491, 25111147
41064148, 25562866
18071632, 9813451
18618109, 8259254
8425762, 3964141
21804042, 10547816
17301545, 8410857
9810040, 5067679
16851089, 12314934
15983311, 11918553
20337496, 8999673
24341625, 9197838
17163588, 10984103
15297631, 6982505
8341622, 3809607
17835336, 13148728
52505111, 5208425
40607193, 36176433
45145193, 32139525
39458807, 23275369
63836574, 38257782
66655042, 8404252
12717552, 8089517
9811892, 4626391
9632620, 4297963
11988321, 7450713
12132326, 4347822
18440194, 9570880
19665205, 7255327
14075184, 9727967
19462435, 15474117
16655665, 12715768
38793421, 11799528
26807841, 4964110
8301385, 4126954
11981140, 3935305
18493820, 8427491
22065755, 16187952
44239769, 25703990
45998875, 27949180
29770096, 22833045
35991676, 24936818
41239314, 29089544
75395579, 45679498
55044011, 13735488
17333892, 12847175
21987732, 8277146
11561694, 5023512
8859240, 3855401
15636062, 5338224
30214241, 9240878
29859409, 11357779
34936024, 16420666
35659372, 13127616
37249217, 5576296
11638202, 5294313
17189825, 3826340
8171049, 3879348
10982592, 5444862
21528837, 17498671
26014228, 9751493
25964462, 7469007
34887502, 27648027
35726688, 8046104
38656745, 5863681
18793077, 7913624
19804794, 5406404
8914893, 4427123
20178321, 15908983
19089695, 11238922
22122484, 12553042
15480830, 5521621
31187700, 16662893
33886917, 17457244
32020429, 22246275
11444300, 7421104
16718492, 12643328
9180397, 4562195
12121459, 5322518
20218963, 4088167
10032802, 4101608
14214400, 8616724
26312275, 9900504
19186496, 10572304
25555134, 21258977
31899797, 16426683
51143234, 10680478
11659999, 4040652
11829243, 5753823
19069404, 3936136
26943980, 4942992
11633362, 3945343
14598379, 10334440
13328875, 4094714
11626736, 5254438
21266313, 10385694
28373367, 3898376
8587992, 4185758
12447079, 4371067
16926762, 9278006
21572578, 7838942
52446004, 11317888
16796448, 12682221
21916121, 12644683
15252143, 4011589
27301587, 12981103
24397402, 3788281
28725581, 5032860
9418339, 4055657
20196501, 7919130
14539260, 8542992
23031853, 18280036
26542514, 7887925
29750386, 11026188
8073263, 4028613
20215212, 8236405
21093257, 6037108
8982548, 4279649
9061366, 4294940
8030354, 4027819
8598738, 3994652
28906439, 13332199
34863009, 28372180
32855549, 23364924
28396770, 20342387
13024953, 3822714
20055124, 8065831
17879940, 9480327
18819304, 7477830
9648398, 4286393
13089221, 6135890
9487153, 5190330
15209641, 3935914
24802616, 12827142
27767270, 15362976
33813791, 13560904
34265941, 30179468
29408208, 8384607
30055899, 10752259
47393704, 17295875
10940088, 6007145
17241447, 6261346
16290666, 5580143
15088130, 7893858
16312298, 8349276
9987770, 4310831
30212408, 24872825
29958113, 10115984
31076387, 16352633
39418235, 10153175
8682587, 4532369
8626316, 4005075
10968252, 3957563
20449544, 8364461
22651159, 7108328
9275289, 4277072
12544887, 8337050
9360404, 4364152
20144852, 8217278
23814539, 12258873
8187276, 3781888
17145374, 6138799
23061575, 5299341
13264645, 5097568
25661638, 11923164
22374503, 12090399
17624371, 8498417
18380532, 10472946
22172271, 5355484
22916189, 10320230
23695638, 14520990
14661110, 5809890
13449660, 8784642
16824535, 4629069
23488190, 19581851
18854080, 11808288
16640643, 12251453
13465029, 9373295
16207278, 6386094
12790414, 8785432
8095655, 4117331
14522221, 8806777
18170108, 13768626
15591602, 11462855
18549795, 8223889
19520793, 4618972
13737446, 5904470
22766931, 3896498
16862645, 12690924
13261416, 8150082
8151791, 3952131
17197928, 6078136
50616286, 12507437
28990780, 25065520
22049948, 17974484
32566892, 16070325
9888337, 3792505
13247988, 3968763
25045933, 12718391
24734775, 3678901
25659262, 12645675
10499396, 6031466
47281057, 23808328
43786542, 28843595
53029888, 20470762
53751794, 7753295
18527988, 10884552
93001274, 11161531
28344906, 17235610
29408264, 19284152
30019525, 16059432
13183777, 8652932
25424698, 11364640
22153906, 13639908
22918224, 8115854
16788407, 7925525
18050122, 8246582
28797813, 12455379
26065718, 13392738
29990960, 6954711
35682032, 9841466
8749259, 4035295
22213446, 18045307
23801824, 13476082
25246733, 15070199
13442953, 9542726
11513806, 7449308
27227296, 15751998
32482084, 16385936
30903608, 16655828
31515315, 16986689
9257600, 3855741
17389360, 12431736
14867990, 7913023
17475667, 9510801
17780247, 9441432
20078815, 10799000
16033047, 11668338
15655725, 6676720
19766036, 7938290
19086081, 11457937
20301056, 4607277
8784483, 4012558
18910672, 3767861
17050931, 7908480
8891242, 3921978
10470604, 4377322
17342660, 7789905
26122565, 4237351
26511976, 6923598
16209473, 10834552
13891992, 5058736
22682784, 4970887
22920908, 7163341
19796210, 10963153
20492808, 8952587
34666401, 6005523
16530945, 10325210
16696032, 7960159
26780011, 12289855
12901686, 8817558
18632942, 7528359
9142453, 4078490
8093658, 3994331
19718505, 14558374
24179499, 7348321
17269276, 13203958
13773107, 8403798
10602163, 6461463
8240663, 3966707
14951408, 6548278
13329674, 9349373
11388017, 4529440
9505008, 4122180
15819971, 11795151
12677042, 7069551
10411039, 4028105
16085877, 7882279
13207867, 5021724
7727442, 3822669
7764291, 3785809
8640813, 3910018
9805235, 5450568
9414244, 3945029
28370662, 4407130
28961261, 12034867
22177617, 6419858
14548807, 6685632
16294817, 8704941
8294658, 3608651
9641039, 4185227
8520300, 4279317
8968594, 4028839
9006306, 4829256
20839317, 15816725
37026757, 17004219
27851742, 12114590
40951066, 13578518
17417779, 11959221
35568872, 14491450
73569770, 15211671
18620828, 4291581
8957198, 4168493
11869969, 5328232
8382290, 4125470
13014764, 8764332
22293724, 18014246
13810473, 3971445
21976711, 4074278
20892281, 16772306
19458072, 9113932
20926288, 12514505
10953403, 4724120
9445932, 5060864
14563007, 10361391
13539120, 3919701
20238092, 15740815
13733857, 9296211
21133791, 10117886
12360438, 7983361
18446652, 9443996
13974176, 8153279
9351884, 3829138
8615279, 4049183
12811224, 8105585
10337296, 3783300
8226502, 4034690
18110461, 8489356
27244253, 14614394
27871645, 6925080
17756802, 9311054
22472187, 12373616
26762300, 6351976
8460068, 4050730
20076796, 11943589
30015596, 24713388
26000697, 11868419
20813008, 7856795
29238739, 11339690
26664495, 17457839
28703537, 9248375
38435628, 12997038
71941960, 24689490
10116221, 3930635
9629768, 4271122
14080104, 10107559
20690950, 5042500
12066217, 7823663
9209942, 3909852
24350919, 9686679
20898225, 16588257
28608122, 16289062
34544821, 13453664
10880381, 5769061
9271570, 3939201
26816262, 13613401
33025270, 22540812
36226940, 24035789
42187629, 18178034
17679993, 12725002
18490043, 10160364
19351744, 13030831
14495299, 6078400
9787147, 4149861
10655835, 4000432
21660091, 17401452
12248379, 4520354
28661685, 24560862
34812087, 12529464
25314165, 16088737
26960364, 16988788
42861162, 13028697
22047486, 16377835
20077350, 4972470
10510553, 4255497
17693903, 8075281
8706021, 4600318
23659282, 13518942
25797152, 8932067
31793390, 13028359
28239738, 13657589
36165702, 7837422
32575177, 20633262
33661583, 10388471
10981352, 4017710
16766187, 7344389
27968870, 13669289
18874880, 13645269
14503758, 9678802
38070433, 21454533
49512618, 39566509
37790131, 33414290
23185063, 12082334
20619831, 15380598
8781259, 4407884
13117957, 8774442
14834130, 9394059
18704318, 5756819
20446044, 15042650
28837789, 6441408
29137249, 11313798
47832123, 43043697
41736511, 33066216
38915312, 25277522
52441851, 6318871
10314762, 4666947
7929662, 3792540
8233185, 3966087
8110141, 3937239
9950373, 5820869
17716548, 12392564
20215858, 6997175
28480757, 14502335
36922100, 32869754
34519741, 20927298
12615926, 8206807
18541531, 8847545
13138399, 8888716
9084602, 4593771
14026973, 9553256
9511497, 4008536
25707566, 8013556
29375602, 18567747
40059781, 21780192
42738280, 5335888
11741589, 7670388
33025418, 16886976
30275923, 23015707
23265235, 19191999
8412146, 3942573
8886625, 4012504
20647827, 11331883
15551200, 4668314
12762527, 3864160
17659232, 9300781
8026450, 3903062
17652141, 12020428
22203181, 14137139
26282208, 4958853
10545516, 4029477
11786937, 4147553
14951394, 8495699
8785882, 3831777
12790989, 8363473
13630241, 9615954
10269857, 4131983
7801104, 3814409
17441776, 13275756
15323820, 6902394
15774526, 9019683
10930409, 3966425
29377664, 9081415
28456416, 17407235
17310512, 13349799
21258309, 17233585
33983086, 16404504
11135744, 4106992
7944892, 3836273
10847451, 6855415
14464839, 6626909
20398509, 12220769
31340619, 19320740
31630193, 23463283
24117299, 19628865
16769601, 12601652
25893719, 9147521
16974171, 12893652
12672789, 7957953
7887516, 3734783
14002428, 8920936
16816204, 7515175
8350565, 3999335
47491714, 35175286
34684784, 30511225
58582540, 38517038
60081066, 8500961
33265934, 18574787
39713540, 20916136
81311721, 41808705
9867408, 3961824
8118354, 3859921
12488297, 7907594
32884462, 20572225
21843302, 16038461
46560698, 27799927
56943079, 36349990
58129597, 24452287
