51970162, 41443927
65394808, 43920755
76146972, 55326425
72292135, 62951420
73706225, 45220270
57354267, 7034742
60343758, 38525858
31453981, 13337824
20415970, 8062412
114623804, 26125775
24541917, 13015486
24802960, 15085364
26456377, 8306079
23395030, 14763485
13797761, 5252703
31569870, 9926030
33012374, 14697565
36068547, 21300995
17838495, 5577543
46181031, 14646331
14572966, 5404390
29990711, 16896692
45928037, 15858526
48987070, 30524095
17723727, 9467936
14434034, 5730105
16275896, 5168808
40147259, 28240554
51566947, 23272345
41887685, 24670742
40904845, 13849677
28046179, 12621945
32339931, 22368764
27026804, 18781216
45691997, 23470508
29870524, 18236313
26760533, 12702490
106355463, 5534014
46464797, 26710946
47080211, 17360089
13524536, 4993886
28278056, 19887657
18642097, 8737073
40151499, 31672142
56470591, 12731391
13980302, 5386220
20495382, 8444359
25517543, 17198110
53502984, 34686833
49390760, 33606954
23797121, 13910815
21435409, 9352419
21440269, 12228712
33982656, 18615013
89926956, 71771240
120747525, 73693805
96406059, 59311525
19171201, 5907185
48265569, 31694236
49810270, 37646679
56198052, 26289357
75551385, 22620426
208782371, 24831935
58350150, 48106993
29374687, 21407072
68441093, 51374464
43698291, 35695477
20625863, 5627582
69949749, 47795440
77734893, 25410564
98065549, 40384391
104447859, 34757254
39367856, 5023555
51774093, 39768251
54621697, 34478201
69100310, 17889237
135614609, 21670708
166614446, 48267413
54492196, 36822289
76496770, 52882507
43269385, 29604027
78492337, 33897017
20029728, 5580519
13988332, 5118557
66612448, 36255944
40844561, 28676055
75756831, 12999560
83134950, 31259888
16554582, 6332836
54019406, 41703350
45726884, 34224616
46212273, 18787947
69082043, 26611693
13329533, 4986254
23072962, 5144411
57397036, 11759301
63974403, 36812751
84827369, 29018967
27426172, 5377022
14417345, 5160243
52857671, 42324640
47995622, 25319113
24381161, 15689609
61506945, 41325382
13766022, 5154903
54426295, 46312888
48436409, 36965307
49054884, 12708444
33580325, 25316266
13614458, 5154066
51021443, 43143935
78274425, 40124118
75515890, 39122711
26609420, 12983675
86754868, 30411519
17069821, 5307546
26843560, 17354524
44908790, 25094319
59774391, 14769848
57148155, 22111714
18201652, 9127088
48740945, 40119681
31758273, 21255607
46059246, 34816606
74739187, 23069310
16528736, 5159405
38040425, 27398171
50828879, 16606204
62216055, 32579642
82581089, 23433652
13100675, 5076898
50276853, 31165499
63919459, 35244105
67266394, 37450648
39426208, 10694844
22134880, 5135169
14090636, 5647560
32630244, 7721764
26101025, 7057886
32785727, 13388689
33738981, 17693006
19790337, 9567612
13222458, 5179634
25968132, 4996411
27502813, 16935831
50733467, 27192173
16771097, 5238591
26108915, 10483016
13848329, 5281925
23321348, 10646709
41772571, 18700109
13451257, 5066087
22050358, 5118169
14595502, 5869227
23561321, 10211556
39028710, 10676729
19712400, 5306015
30041372, 9236736
19916087, 5151139
19611084, 6548676
36233945, 8053160
31769245, 17649573
19177955, 9441291
19763761, 10832517
20521359, 12239920
19348390, 9596410
22733926, 11238554
35504348, 12602346
29643357, 5282572
31530262, 19713900
44838332, 30867732
27706576, 11811419
13610777, 5345212
21394627, 5216222
14119274, 5567415
26162019, 14976101
40819164, 10183781
19620111, 8227198
14036600, 5543892
16400536, 7413290
37901038, 22448256
16312402, 5471758
20626836, 5466660
21665636, 5855017
190619947, 11249583
45874996, 15850317
19888737, 5848625
113188517, 17173904
14902727, 5571845
15089449, 6173368
14038960, 5075969
31762852, 6705618
22675951, 14242386
17625632, 5726464
13208089, 5101122
19777145, 5111638
44356516, 25817013
50957379, 6936536
35803643, 12829275
18505591, 10307376
13483867, 5084705
41057112, 28310720
32416370, 19447410
57449781, 30559112
17793776, 9451512
16835203, 6572037
14410562, 5663651
28324771, 20283475
29525604, 17367921
18748498, 8834670
15607939, 6550006
22343010, 5348985
43825944, 8047070
28246279, 9921805
18418400, 9824406
13932597, 5533132
17932801, 5889115
30991226, 14202359
34999075, 16121624
16131720, 7453215
23901355, 5947891
21159826, 9576152
196583997, 14365857
16423912, 5103470
24554682, 6332590
37211667, 20341780
17469867, 5288638
50316782, 24510434
96708630, 9868732
18424703, 7112395
17310054, 6454918
30595636, 9275918
31883880, 6534892
39418686, 7211069
58413691, 35563032
26269817, 5378107
29975162, 5913851
19185013, 7245784
35918527, 10539164
25670496, 17813860
16226802, 5481379
13757329, 5680214
30345728, 5576928
16239822, 5690696
22924832, 5560554
14523339, 5087062
14041808, 5161428
18175912, 9743802
26355902, 12267755
26992545, 15243344
22017296, 13424867
105292181, 5648199
27599423, 16152208
22242792, 5544011
19580677, 5537203
14244170, 6015676
181066583, 5847051
16333367, 7943561
18644041, 5046104
25472880, 14464462
33817970, 18309028
34056114, 20049217
21963510, 11962397
176734301, 5647037
15529292, 5686178
166891130, 6022888
27604337, 12476579
31435790, 17462197
27524373, 17396228
20638339, 12615604
16471745, 7151281
17154144, 5168657
26619396, 8741393
20347047, 12433955
41547003, 5311890
14121709, 5380355
21334565, 5001275
35878389, 11861225
43338452, 11990986
19879654, 5699341
23964575, 10555631
13495563, 5406970
179222777, 6301087
28938145, 10352146
12809027, 4872617
19279451, 5256429
40243396, 15410142
42217085, 22740744
17159082, 5960138
29940716, 12232383
13941021, 5350581
19675436, 8636424
32429742, 15468521
24866115, 9087442
26543013, 13414282
13257622, 4998067
19855763, 5118288
26792696, 14197029
13346681, 5317850
13616663, 5293122
13754156, 5690370
17024151, 7685035
23770149, 11196740
23279258, 6100412
19219991, 5074047
104921089, 5653316
25080442, 17031562
30445210, 12347999
24268385, 8390429
15363538, 6638127
13250800, 5107894
13592763, 5148041
47556788, 14718850
32155329, 17713019
23482278, 12503140
13864705, 5461268
13895168, 5249955
34581707, 11208785
14016368, 5184904
30832593, 9305115
21269936, 6570417
26246527, 6003270
29164080, 6756596
20979122, 9639757
27856011, 9897650
14018436, 5196643
14138782, 5158431
20690081, 11358894
24418229, 11882147
33039232, 13749688
29531827, 6115861
13237593, 5101243
25690676, 17244547
30341912, 7184905
21567462, 5968601
22082418, 10520621
36489076, 21084958
21937047, 8633051
21821778, 10871186
19271843, 5137645
44294834, 21495795
40987744, 22721139
18991471, 10497137
27897871, 13730774
14144497, 5089210
16024102, 7590902
34435334, 21925200
39711666, 31320552
29463196, 17655734
14100378, 4951692
13879675, 5488644
13618945, 5381620
22005062, 8719411
20613698, 10466188
13632056, 5433672
15930793, 7891068
14057679, 5307271
40646001, 22232877
20140119, 5371738
110791540, 20518986
23395395, 5229107
15070190, 5582143
25560902, 9926360
25873468, 13295643
13890734, 5460748
13248041, 5107351
20226693, 5435848
24594033, 9262114
31543251, 16785436
20291114, 9072225
20055836, 5177930
13506039, 5423457
26820782, 11355200
43122006, 19662506
20257498, 11889195
18000965, 7877530
23297046, 7600684
33273061, 8181285
73893217, 35264370
28372723, 16567527
53716544, 8601306
210338029, 34592062
17314841, 6662186
41202600, 27991756
45124395, 21541535
52698521, 30434555
53055800, 37597537
28881837, 10678570
37611463, 23984664
32031928, 18031524
42429608, 23967407
51910183, 25251298
23305520, 5134401
13111459, 5098135
50989945, 18447375
51560645, 26726000
75896323, 9459977
19743490, 5297176
23063985, 8039365
44144027, 24866852
51969505, 19632029
60800836, 29284903
24584384, 16231062
24337521, 9451253
16711371, 8209856
34847331, 23754262
46533906, 27457067
51716767, 36397476
25082737, 5242585
48690088, 9648669
14011771, 5611256
31011972, 17650895
52760536, 28954587
64448952, 22988071
18633332, 6329071
27421980, 11074640
34221375, 4843395
55070373, 6241551
70861612, 6079633
27313251, 8263716
25762138, 11027174
41443951, 19075048
22928283, 12616570
41286332, 17160256
17503047, 6630032
14775242, 4993672
17814740, 5065072
23000202, 7839641
13682149, 5623389
22665025, 11036517
31500328, 8051178
24535915, 14334133
28531570, 19874936
29243923, 12274691
19509603, 9811065
25866604, 7899037
28416231, 9976984
23221222, 14190374
37556425, 15497645
14985834, 5833608
13813512, 5351627
29596185, 5167729
28159024, 5170304
19277881, 5544330
14898782, 5213886
15466203, 5240061
34127743, 9477949
46427174, 6120928
25134632, 12753000
139420687, 6021022
13326269, 5444478
35565999, 5915416
43133208, 16750554
17496437, 8872565
14117897, 5202558
55628893, 5984253
31235452, 15951834
28925168, 15370190
17375369, 5251433
14513316, 6045783
171367352, 5777478
25686820, 12981893
35995229, 19805271
46783726, 12537704
16429799, 8071963
19269063, 11249468
33257434, 12658158
29321875, 12062130
18148919, 10224316
13511452, 5022092
18305853, 6942939
52010748, 38941412
54490049, 24606774
64607729, 29059086
13450651, 5082573
32523937, 8518985
47139041, 25048797
54274239, 31878599
56866331, 24201321
53492060, 42051138
26347200, 8196357
35726380, 14900503
53283035, 31336750
51315586, 39751498
57335514, 35255218
13337348, 5083126
39931760, 31807740
25231715, 12204086
59628591, 47001756
40608216, 31466695
16980922, 8429012
13817303, 5205577
17782599, 5131757
21725190, 8726222
13742106, 5370342
22230459, 13751119
13454795, 5028431
28366681, 8744827
26606335, 13138693
14752317, 5479433
13878272, 5731929
21606646, 6518932
14439751, 5995027
103625565, 9692515
20031565, 5188234
19856132, 6774904
20120720, 5202934
20799103, 12437522
38164531, 15036767
13742333, 5296931
20924884, 12291066
